series;x;y;z
SeriesA;121;35;2.717888918
SeriesB;121;35;2.892916551
SeriesA;121;36;2.728209129
SeriesB;121;36;2.893614096
SeriesA;121;37;2.89
SeriesB;121;37;2.925505462
SeriesA;121;38;2.880871696
SeriesB;121;38;2.923637215
SeriesA;121;39;2.934217258
SeriesB;121;39;2.994780168
SeriesA;121;40;2.924457845
SeriesB;121;40;3.017684434
SeriesA;121;41;3.00908929
SeriesB;121;41;3.055140089
SeriesA;121;42;2.789718911
SeriesB;121;42;3.093086518
SeriesA;121;43;2.816596454
SeriesB;121;43;3.144264054
SeriesA;121;44;2.87530884
SeriesB;121;44;2.912675683
SeriesA;121;45;2.8299313
SeriesB;121;45;2.978365982
SeriesA;121;46;2.819720851
SeriesB;121;46;2.931806639
SeriesA;121;47;2.811386175
SeriesB;121;47;2.927889338
SeriesA;121;48;2.880061953
SeriesB;121;48;2.939060621
SeriesA;121;49;2.880181069
SeriesB;121;49;2.988486456
SeriesA;121;50;2.793961964
SeriesB;121;50;2.956888154
SeriesA;121;51;2.787335771
SeriesB;121;51;2.97772723
SeriesA;121;52;2.979807135
SeriesB;121;52;3.125440326
SeriesA;121;53;3.134545656
SeriesB;121;53;3.138021495
SeriesA;121;54;2.991980491
SeriesB;121;54;2.998464879
SeriesA;121;55;2.915796724
SeriesB;121;55;2.99161135
SeriesA;121;56;2.948796355
SeriesB;121;56;2.994447822
SeriesA;121;57;2.997055805
SeriesB;121;57;3.186514608
SeriesA;121;58;2.901594529
SeriesB;121;58;3.178032465
SeriesA;121;59;3.021964892
SeriesB;121;59;3.172972942
SeriesA;121;60;2.810866299
SeriesB;121;60;3.090421883
SeriesA;121;61;2.841567142
SeriesB;121;61;3.090421883
SeriesA;121;62;2.89
SeriesB;121;62;3.090421883
SeriesA;121;63;2.936390396
SeriesB;121;63;3.230971125
SeriesA;121;64;3.023721439
SeriesB;121;64;3.168182299
SeriesA;121;65;2.834264569
SeriesB;121;65;3.203659872
SeriesA;121;66;2.980082038
SeriesB;121;66;3.221517015
SeriesA;121;67;3.006577791
SeriesB;121;67;3.181331679
SeriesA;121;68;2.88
SeriesB;121;68;3.091684312
SeriesA;121;69;2.969577251
SeriesB;121;69;3.073455145
SeriesA;121;70;2.916006983
SeriesB;121;70;3.185949625
SeriesA;121;71;3.03651752
SeriesB;121;71;3.123601937
SeriesA;121;72;2.95
SeriesB;121;72;3.114228964
SeriesA;121;73;2.939866669
SeriesB;121;73;3.077711122
SeriesA;121;74;2.860308243
SeriesB;121;74;3.021712238
SeriesA;121;75;2.856188032
SeriesB;121;75;2.948717076
SeriesA;121;76;2.914349995
SeriesB;121;76;2.937962206
SeriesA;121;77;2.813065447
SeriesB;121;77;2.904048177
SeriesA;121;78;2.888946808
SeriesB;121;78;2.904048177
SeriesA;121;79;2.890716194
SeriesB;121;79;3.005839376
SeriesA;121;80;2.877199452
SeriesB;121;80;3.014570685
SeriesA;121;81;2.674773007
SeriesB;121;81;3.051058111
SeriesA;121;82;2.714510548
SeriesB;121;82;3.029198894
SeriesA;121;83;2.85
SeriesB;121;83;2.972627142
SeriesA;121;84;2.806256394
SeriesB;121;84;2.972627142
SeriesA;121;85;2.836370162
SeriesB;121;85;3.047645356
SeriesA;121;86;2.774618781
SeriesB;121;86;2.897482463
SeriesA;121;87;2.875439481
SeriesB;121;87;2.93344628
SeriesA;121;88;2.850661955
SeriesB;121;88;2.903821114
SeriesA;121;89;2.814889099
SeriesB;121;89;3.056513621
SeriesA;121;90;2.875475482
SeriesB;121;90;3.091102534
SeriesA;121;91;2.957652492
SeriesB;121;91;3.069225832
SeriesA;121;92;2.873714222
SeriesB;121;92;3.062409989
SeriesA;121;93;2.861352426
SeriesB;121;93;3.045743322
SeriesA;121;94;2.830749824
SeriesB;121;94;3.045743322
SeriesA;121;95;2.74563374
SeriesB;121;95;2.976204952
SeriesA;121;96;2.793321065
SeriesB;121;96;2.933998403
SeriesA;121;97;2.69353587
SeriesB;121;97;2.92647545
SeriesA;121;98;2.856949773
SeriesB;121;98;2.79
SeriesA;121;99;2.846589426
SeriesB;121;99;2.899094876
SeriesA;121;100;2.779830363
SeriesB;121;100;2.87892721
SeriesA;121;101;2.897697685
SeriesB;121;101;2.91
SeriesA;121;102;2.567554868
SeriesB;121;102;2.91
SeriesA;121;103;2.629244037
SeriesB;121;103;2.89963091
SeriesA;121;104;2.528442513
SeriesB;121;104;2.89963091
SeriesA;121;105;2.696551421
SeriesB;121;105;2.823631761
SeriesA;121;106;2.598638058
SeriesB;121;106;2.83
SeriesA;121;107;2.59734138
SeriesB;121;107;2.602725034
SeriesA;121;108;2.429048125
SeriesB;121;108;2.458867928
SeriesA;121;109;2.387702732
SeriesB;121;109;2.475280254
SeriesA;121;110;2.364164642
SeriesB;121;110;2.472211414
SeriesA;121;111;2.527300264
SeriesB;121;111;2.437098808
SeriesA;121;112;2.276723901
SeriesB;121;112;2.45491022
SeriesA;121;113;2.189694999
SeriesB;121;113;2.33
SeriesA;121;114;2.118927643
SeriesB;121;114;2.490443661
SeriesA;121;115;2.195400384
SeriesB;121;115;2.398561749
SeriesA;121;116;2.465745126
SeriesB;121;116;2.573799971
SeriesA;121;117;2.199155122
SeriesB;121;117;2.43886753
SeriesA;121;118;2.21441725
SeriesB;121;118;2.349194199
SeriesA;121;119;2.083670162
SeriesB;121;119;2.163418222
SeriesA;121;120;2.08204301
SeriesB;121;120;2.126605296
SeriesA;121;121;1.987802095
SeriesB;121;121;2.04787234
SeriesA;121;122;2.074744912
SeriesB;121;122;2.180607347
SeriesA;121;123;1.944927717
SeriesB;121;123;1.998531559
SeriesA;121;124;1.914102483
SeriesB;121;124;2.080605159
SeriesA;121;125;2.182884417
SeriesB;121;125;2.051821493
SeriesA;121;126;1.760963619
SeriesB;121;126;1.777973301
SeriesA;121;127;2.136182769
SeriesB;121;127;1.836602723
SeriesA;121;128;1.877762382
SeriesB;121;128;1.819002525
SeriesA;121;129;1.694299353
SeriesB;121;129;2.19620423
SeriesA;121;130;1.930330001
SeriesB;121;130;1.683918269
SeriesA;121;131;1.904442485
SeriesB;121;131;1.589368873
SeriesA;121;132;2.00070613
SeriesB;121;132;1.587654703
SeriesA;121;133;1.769666495
SeriesB;121;133;1.531004902
SeriesA;121;134;1.732730966
SeriesB;121;134;1.531004902
SeriesA;121;135;1.720078507
SeriesB;121;135;1.452024752
SeriesA;121;136;1.866514145
SeriesB;121;136;1.451596671
SeriesA;121;137;1.838778634
SeriesB;121;137;1.420977723
SeriesA;121;138;1.695979809
SeriesB;121;138;1.420977723
SeriesA;121;139;1.622944489
SeriesB;121;139;1.428255656
SeriesA;121;140;1.74486122
SeriesB;121;140;1.36489899
SeriesA;121;141;1.612684106
SeriesB;121;141;1.353671086
SeriesA;121;142;1.585159995
SeriesB;121;142;1.31
SeriesA;121;143;1.698918293
SeriesB;121;143;1.31
SeriesA;121;144;1.421210757
SeriesB;121;144;1.32
SeriesA;121;145;1.250795455
SeriesB;121;145;1.32
SeriesA;121;146;1.507878502
SeriesB;121;146;1.33279315
SeriesA;121;147;1.545772469
SeriesB;121;147;1.31404315
SeriesA;121;148;1.198063361
SeriesB;121;148;1.31404315
SeriesA;121;149;1.266373526
SeriesB;121;149;1.297713493
SeriesA;121;150;1.447249003
SeriesB;121;150;1.321146617
SeriesA;121;151;1.4967339
SeriesB;121;151;1.334306869
SeriesA;121;152;1.529365712
SeriesB;121;152;1.441929662
SeriesA;121;153;1.409179858
SeriesB;121;153;1.317453023
SeriesA;121;154;1.611401135
SeriesB;121;154;1.310249798
SeriesA;121;155;1.675933637
SeriesB;121;155;1.317194242
SeriesA;121;156;1.372143807
SeriesB;121;156;1.340134506
SeriesA;121;157;1.284517045
SeriesB;121;157;1.292746826
SeriesA;121;158;1.252013278
SeriesB;121;158;1.26884087
SeriesA;121;159;1.590413374
SeriesB;121;159;1.290354997
SeriesA;121;160;1.307906327
SeriesB;121;160;1.297571712
SeriesA;121;161;1.512073587
SeriesB;121;161;1.380153484
SeriesA;121;162;1.452375251
SeriesB;121;162;1.267013889
SeriesA;121;163;1.127566273
SeriesB;121;163;1.267013889
SeriesA;121;164;1.311197917
SeriesB;121;164;1.269885722
SeriesA;121;165;1.304329128
SeriesB;121;165;1.244624733
SeriesA;121;166;1.147716606
SeriesB;121;166;1.277916571
SeriesA;121;167;1.251114819
SeriesB;121;167;1.2678073
SeriesA;121;168;1.659342028
SeriesB;121;168;1.240441449
SeriesA;121;169;1.496409871
SeriesB;121;169;1.226666009
SeriesA;121;170;1.135954382
SeriesB;121;170;1.246411898
SeriesA;121;171;1.198561947
SeriesB;121;171;1.307307449
SeriesA;121;172;1.371195161
SeriesB;121;172;1.3341531
SeriesA;121;173;1.302056347
SeriesB;121;173;1.3317453
SeriesA;121;174;1.192441493
SeriesB;121;174;1.347137552
SeriesA;121;175;1.549590528
SeriesB;121;175;1.392653546
SeriesA;121;176;1.364692926
SeriesB;121;176;1.373262553
SeriesA;121;177;1.101355733
SeriesB;121;177;1.372131332
SeriesA;121;178;1.165024631
SeriesB;121;178;1.376887626
SeriesA;121;179;1.366478407
SeriesB;121;179;1.304628449
SeriesA;121;180;1.078511663
SeriesB;121;180;1.378223878
SeriesA;121;181;1.380614198
SeriesB;121;181;1.364543941
SeriesA;121;182;1.006462585
SeriesB;121;182;1.238484825
SeriesA;121;183;1.17
SeriesB;121;183;1.392121053
SeriesA;121;184;1.249297652
SeriesB;121;184;1.317156147
SeriesA;121;185;1.186451937
SeriesB;121;185;1.326726045
SeriesA;121;186;1.085824066
SeriesB;121;186;1.290493837
SeriesA;121;187;1.400622119
SeriesB;121;187;1.323912698
SeriesA;121;188;1.079966653
SeriesB;121;188;1.331538779
SeriesA;121;189;1.048867474
SeriesB;121;189;1.25698611
SeriesA;121;190;1.003222675
SeriesB;121;190;1.242846493
SeriesA;121;191;0.96
SeriesB;121;191;1.223485505
SeriesA;121;192;1.023810274
SeriesB;121;192;1.268327952
SeriesA;121;193;0.98098545
SeriesB;121;193;1.230352204
SeriesA;121;194;0.93
SeriesB;121;194;1.229331053
SeriesA;121;195;0.934429538
SeriesB;121;195;1.243742875
SeriesA;121;196;0.856228918
SeriesB;121;196;1.169828272
SeriesA;121;197;0.96
SeriesB;121;197;1.172115568
SeriesA;121;198;0.880529184
SeriesB;121;198;1.172947694
SeriesA;121;199;0.7649476
SeriesB;121;199;1.062245056
SeriesA;121;200;0.951905907
SeriesB;121;200;1.105493075
SeriesA;121;201;0.839021697
SeriesB;121;201;1.142920634
SeriesA;121;202;0.968472906
SeriesB;121;202;0.986248382
SeriesA;121;203;0.812215909
SeriesB;121;203;1.254589866
SeriesA;121;204;0.991088732
SeriesB;121;204;1.275670163
SeriesA;121;205;0.807175897
SeriesB;121;205;1.191718999
SeriesA;121;206;0.690546808
SeriesB;121;206;1.138876496
SeriesA;121;207;0.673218125
SeriesB;121;207;1.177594717
SeriesA;121;208;0.90
SeriesB;121;208;1.056993544
SeriesA;121;209;0.664440524
SeriesB;121;209;1.134030018
SeriesA;121;210;0.602653887
SeriesB;121;210;1.006234907
SeriesA;121;211;0.935249856
SeriesB;121;211;1.028917059
SeriesA;121;212;0.605430328
SeriesB;121;212;1.031278851
SeriesA;121;213;0.775440705
SeriesB;121;213;1.00
SeriesA;121;214;0.55
SeriesB;121;214;1.023631568
SeriesA;121;215;0.617028709
SeriesB;121;215;0.997193856
SeriesA;121;216;0.592664474
SeriesB;121;216;0.96
SeriesA;121;217;0.539353591
SeriesB;121;217;0.990587459
SeriesA;121;218;0.536963619
SeriesB;121;218;0.649007393
SeriesA;121;219;0.558108304
SeriesB;121;219;0.56783885
SeriesA;121;220;0.416666667
SeriesB;121;220;0.373392752
SeriesA;121;221;0.35475641
SeriesB;121;221;0.191573617
SeriesA;130;1;0.67
SeriesB;130;1;0.160727894
SeriesA;130;2;0.474341678
SeriesB;130;2;0.342679521
SeriesA;130;3;0.622482617
SeriesB;130;3;0.434569318
SeriesA;130;4;0.417051844
SeriesB;130;4;0.290614659
SeriesA;130;5;0.741501919
SeriesB;130;5;0.745835708
SeriesA;130;6;1.491885423
SeriesB;130;6;1.554882325
SeriesA;130;7;1.972538933
SeriesB;130;7;1.996453287
SeriesA;130;8;2.03797414
SeriesB;130;8;2.090789994
SeriesA;130;9;2.043696033
SeriesB;130;9;2.123730805
SeriesA;130;10;2.248971988
SeriesB;130;10;2.24
SeriesA;130;11;1.895949641
SeriesB;130;11;2.055321509
SeriesA;130;12;2.222193175
SeriesB;130;12;2.201346704
SeriesA;130;13;2.083152845
SeriesB;130;13;2.253163151
SeriesA;130;14;2.196100649
SeriesB;130;14;2.202901874
SeriesA;130;15;2.155091452
SeriesB;130;15;2.237898128
SeriesA;130;16;2.248413022
SeriesB;130;16;2.174813206
SeriesA;130;17;2.084563964
SeriesB;130;17;2.132684287
SeriesA;130;18;2.348765392
SeriesB;130;18;2.092387383
SeriesA;130;19;2.288730345
SeriesB;130;19;2.291896912
SeriesA;130;20;2.376490048
SeriesB;130;20;2.210126045
SeriesA;130;21;2.175823021
SeriesB;130;21;2.289307993
SeriesA;130;22;2.235515457
SeriesB;130;22;2.415527727
SeriesA;130;23;2.34054127
SeriesB;130;23;2.471160312
SeriesA;130;24;2.408090567
SeriesB;130;24;2.484976906
SeriesA;130;25;2.371763603
SeriesB;130;25;2.506184566
SeriesA;130;26;2.45
SeriesB;130;26;2.536735612
SeriesA;130;27;2.542055276
SeriesB;130;27;2.538321919
SeriesA;130;28;2.41742442
SeriesB;130;28;2.469216806
SeriesA;130;29;2.429812855
SeriesB;130;29;2.450102887
SeriesA;130;30;2.455095471
SeriesB;130;30;2.390511898
SeriesA;130;31;2.431896185
SeriesB;130;31;2.472262634
SeriesA;130;32;2.650941112
SeriesB;130;32;2.75
SeriesA;130;33;2.653488946
SeriesB;130;33;2.693064214
SeriesA;130;34;2.711693515
SeriesB;130;34;2.680789812
SeriesA;130;35;2.687003683
SeriesB;130;35;2.705976581
SeriesA;130;36;2.660761317
SeriesB;130;36;2.705192031
SeriesA;130;37;2.737807328
SeriesB;130;37;2.791280077
SeriesA;130;38;2.654147302
SeriesB;130;38;2.79
SeriesA;130;39;2.66871738
SeriesB;130;39;2.856668318
SeriesA;130;40;2.843606113
SeriesB;130;40;2.903357307
SeriesA;130;41;2.673839457
SeriesB;130;41;2.896788879
SeriesA;130;42;2.725756877
SeriesB;130;42;2.949552246
SeriesA;130;43;2.757267717
SeriesB;130;43;2.936087224
SeriesA;130;44;2.742405071
SeriesB;130;44;2.877587681
SeriesA;130;45;2.6037511
SeriesB;130;45;2.879192442
SeriesA;130;46;2.649524645
SeriesB;130;46;2.835442442
SeriesA;130;47;2.857305468
SeriesB;130;47;2.8529357
SeriesA;130;48;2.62279475
SeriesB;130;48;2.835400978
SeriesA;130;49;2.699386416
SeriesB;130;49;2.808759845
SeriesA;130;50;2.72
SeriesB;130;50;2.815886742
SeriesA;130;51;2.755464431
SeriesB;130;51;2.895429719
SeriesA;130;52;2.891022179
SeriesB;130;52;3.019269963
SeriesA;130;53;2.812008486
SeriesB;130;53;3.019269963
SeriesA;130;54;2.66645865
SeriesB;130;54;2.910706305
SeriesA;130;55;2.833874618
SeriesB;130;55;2.860300447
SeriesA;130;56;2.933282519
SeriesB;130;56;2.837952685
SeriesA;130;57;2.883581796
SeriesB;130;57;2.780076181
SeriesA;130;58;2.738367976
SeriesB;130;58;2.898986438
SeriesA;130;59;2.812164611
SeriesB;130;59;2.903416383
SeriesA;130;60;2.666241096
SeriesB;130;60;2.890808788
SeriesA;130;61;2.637033656
SeriesB;130;61;2.872579621
SeriesA;130;62;2.83
SeriesB;130;62;2.842902267
SeriesA;130;63;2.768442596
SeriesB;130;63;2.947184599
SeriesA;130;64;2.796204617
SeriesB;130;64;2.958193122
SeriesA;130;65;2.688882002
SeriesB;130;65;2.962849867
SeriesA;130;66;2.758051033
SeriesB;130;66;2.965454034
SeriesA;130;67;2.817004182
SeriesB;130;67;2.965454034
SeriesA;130;68;2.778952891
SeriesB;130;68;2.868289044
SeriesA;130;69;2.845426373
SeriesB;130;69;2.909927778
SeriesA;130;70;2.82
SeriesB;130;70;2.943790309
SeriesA;130;71;2.874392154
SeriesB;130;71;3.01420245
SeriesA;130;72;2.809255178
SeriesB;130;72;2.967710747
SeriesA;130;73;2.848732563
SeriesB;130;73;2.933968252
SeriesA;130;74;2.757215565
SeriesB;130;74;2.895615979
SeriesA;130;75;2.778954599
SeriesB;130;75;2.848987689
SeriesA;130;76;2.744069699
SeriesB;130;76;2.784169978
SeriesA;130;77;2.661135675
SeriesB;130;77;2.79338441
SeriesA;130;78;2.759805402
SeriesB;130;78;2.79338441
SeriesA;130;79;2.790081407
SeriesB;130;79;2.800588022
SeriesA;130;80;2.818857492
SeriesB;130;80;2.804538022
SeriesA;130;81;2.697262069
SeriesB;130;81;2.814193407
SeriesA;130;82;2.785871226
SeriesB;130;82;2.814193407
SeriesA;130;83;2.692693616
SeriesB;130;83;2.793591503
SeriesA;130;84;2.644807596
SeriesB;130;84;2.793591503
SeriesA;130;85;2.687500704
SeriesB;130;85;2.796242173
SeriesA;130;86;2.629146656
SeriesB;130;86;2.816413892
SeriesA;130;87;2.664865229
SeriesB;130;87;2.770267438
SeriesA;130;88;2.759510736
SeriesB;130;88;2.748224399
SeriesA;130;89;2.787344405
SeriesB;130;89;2.845665597
SeriesA;130;90;2.71254074
SeriesB;130;90;2.87970789
SeriesA;130;91;2.768575932
SeriesB;130;91;2.859371698
SeriesA;130;92;2.794940471
SeriesB;130;92;2.859371698
SeriesA;130;93;2.659036231
SeriesB;130;93;2.884371698
SeriesA;130;94;2.670666014
SeriesB;130;94;2.837496698
SeriesA;130;95;2.839506895
SeriesB;130;95;2.860627529
SeriesA;130;96;2.909021235
SeriesB;130;96;2.865734236
SeriesA;130;97;2.775944527
SeriesB;130;97;2.889154361
SeriesA;130;98;2.774151407
SeriesB;130;98;2.854249912
SeriesA;130;99;2.86641944
SeriesB;130;99;2.843440612
SeriesA;130;100;2.587951106
SeriesB;130;100;2.836134149
SeriesA;130;101;2.68
SeriesB;130;101;2.803636178
SeriesA;130;102;2.774869529
SeriesB;130;102;2.790040399
SeriesA;130;103;2.819216734
SeriesB;130;103;2.790040399
SeriesA;130;104;2.680050144
SeriesB;130;104;2.790040399
SeriesA;130;105;2.74627687
SeriesB;130;105;2.78252134
SeriesA;130;106;2.62875999
SeriesB;130;106;2.732689547
SeriesA;130;107;2.56812749
SeriesB;130;107;2.603410746
SeriesA;130;108;2.318657146
SeriesB;130;108;2.603410746
SeriesA;130;109;2.456122438
SeriesB;130;109;2.663200548
SeriesA;130;110;2.381609855
SeriesB;130;110;2.73
SeriesA;130;111;2.453223045
SeriesB;130;111;2.677552269
SeriesA;130;112;2.344079942
SeriesB;130;112;2.511641878
SeriesA;130;113;2.359863957
SeriesB;130;113;2.43
SeriesA;130;114;2.244463234
SeriesB;130;114;2.439881218
SeriesA;130;115;2.274288295
SeriesB;130;115;2.386779027
SeriesA;130;116;2.214485416
SeriesB;130;116;2.39561327
SeriesA;130;117;2.177090011
SeriesB;130;117;2.328664094
SeriesA;130;118;2.165074911
SeriesB;130;118;2.346656937
SeriesA;130;119;1.901035029
SeriesB;130;119;2.30278084
SeriesA;130;120;2.00284146
SeriesB;130;120;2.087035863
SeriesA;130;121;2.036306138
SeriesB;130;121;2.154663629
SeriesA;130;122;2.101864288
SeriesB;130;122;2.117667552
SeriesA;130;123;2.026607884
SeriesB;130;123;2.110688101
SeriesA;130;124;2.15356746
SeriesB;130;124;2.10527843
SeriesA;130;125;2.291029075
SeriesB;130;125;2.019996296
SeriesA;130;126;2.11645259
SeriesB;130;126;1.987639359
SeriesA;130;127;1.973097194
SeriesB;130;127;1.899131131
SeriesA;130;128;1.921356858
SeriesB;130;128;1.852507249
SeriesA;130;129;1.876755591
SeriesB;130;129;1.996095393
SeriesA;130;130;1.989986923
SeriesB;130;130;1.908551353
SeriesA;130;131;1.951686014
SeriesB;130;131;1.975062859
SeriesA;130;132;1.928008862
SeriesB;130;132;1.736010924
SeriesA;130;133;1.978982545
SeriesB;130;133;1.673510924
SeriesA;130;134;1.931846248
SeriesB;130;134;1.65
SeriesA;130;135;1.99902099
SeriesB;130;135;1.65
SeriesA;130;136;1.950049603
SeriesB;130;136;1.719003947
SeriesA;130;137;1.830838499
SeriesB;130;137;1.679026442
SeriesA;130;138;1.949760829
SeriesB;130;138;1.793581419
SeriesA;130;139;1.835808457
SeriesB;130;139;1.644788612
SeriesA;130;140;1.781653107
SeriesB;130;140;1.592090311
SeriesA;130;141;1.831376305
SeriesB;130;141;1.582829301
SeriesA;130;142;1.696929069
SeriesB;130;142;1.532873716
SeriesA;130;143;1.680063805
SeriesB;130;143;1.461951669
SeriesA;130;144;1.573115262
SeriesB;130;144;1.520084485
SeriesA;130;145;1.40
SeriesB;130;145;1.38
SeriesA;130;146;1.40961118
SeriesB;130;146;1.453954775
SeriesA;130;147;1.510587468
SeriesB;130;147;1.305944549
SeriesA;130;148;1.22535305
SeriesB;130;148;1.35953776
SeriesA;130;149;1.253470104
SeriesB;130;149;1.28278087
SeriesA;130;150;1.413474237
SeriesB;130;150;1.375164474
SeriesA;130;151;1.494642036
SeriesB;130;151;1.38
SeriesA;130;152;1.516937047
SeriesB;130;152;1.369514628
SeriesA;130;153;1.376528258
SeriesB;130;153;1.337727865
SeriesA;130;154;1.500720035
SeriesB;130;154;1.337433511
SeriesA;130;155;1.635286856
SeriesB;130;155;1.295608688
SeriesA;130;156;1.303664651
SeriesB;130;156;1.327717205
SeriesA;130;157;1.230971535
SeriesB;130;157;1.349170918
SeriesA;130;158;1.229809253
SeriesB;130;158;1.325396901
SeriesA;130;159;1.578373426
SeriesB;130;159;1.343256579
SeriesA;130;160;1.320343502
SeriesB;130;160;1.345767186
SeriesA;130;161;1.50
SeriesB;130;161;1.318161453
SeriesA;130;162;1.368036922
SeriesB;130;162;1.216029981
SeriesA;130;163;1.100164248
SeriesB;130;163;1.206434303
SeriesA;130;164;1.224909856
SeriesB;130;164;1.241847183
SeriesA;130;165;1.209672619
SeriesB;130;165;1.244029904
SeriesA;130;166;1.130484203
SeriesB;130;166;1.248945933
SeriesA;130;167;1.319216988
SeriesB;130;167;1.251306558
SeriesA;130;168;1.592869004
SeriesB;130;168;1.233466674
SeriesA;130;169;1.461547879
SeriesB;130;169;1.223295327
SeriesA;130;170;1.115590659
SeriesB;130;170;1.335948351
SeriesA;130;171;1.168720924
SeriesB;130;171;1.239764695
SeriesA;130;172;1.34865174
SeriesB;130;172;1.260204548
SeriesA;130;173;1.282134168
SeriesB;130;173;1.263552762
SeriesA;130;174;1.187598304
SeriesB;130;174;1.242356259
SeriesA;130;175;1.478085816
SeriesB;130;175;1.300203063
SeriesA;130;176;1.322611626
SeriesB;130;176;1.338817297
SeriesA;130;177;1.081271039
SeriesB;130;177;1.338817297
SeriesA;130;178;1.126765422
SeriesB;130;178;1.286281179
SeriesA;130;179;1.281870338
SeriesB;130;179;1.272697288
SeriesA;130;180;1.001949806
SeriesB;130;180;1.328112116
SeriesA;130;181;1.40847247
SeriesB;130;181;1.324709625
SeriesA;130;182;0.955099144
SeriesB;130;182;1.241393513
SeriesA;130;183;1.211734708
SeriesB;130;183;1.296806926
SeriesA;130;184;1.179278512
SeriesB;130;184;1.202929675
SeriesA;130;185;1.156070524
SeriesB;130;185;1.257195434
SeriesA;130;186;1.070120369
SeriesB;130;186;1.208471098
SeriesA;130;187;1.387761482
SeriesB;130;187;1.280199196
SeriesA;130;188;1.064706133
SeriesB;130;188;1.255038496
SeriesA;130;189;1.021128943
SeriesB;130;189;1.248007636
SeriesA;130;190;0.979035061
SeriesB;130;190;1.229434363
SeriesA;130;191;0.925374807
SeriesB;130;191;1.16917321
SeriesA;130;192;1.004937578
SeriesB;130;192;1.258388157
SeriesA;130;193;0.937058557
SeriesB;130;193;1.271008729
SeriesA;130;194;0.880453553
SeriesB;130;194;1.1485107
SeriesA;130;195;0.934031139
SeriesB;130;195;1.112352051
SeriesA;130;196;0.819561141
SeriesB;130;196;1.083389701
SeriesA;130;197;0.882294116
SeriesB;130;197;1.162335642
SeriesA;130;198;0.825486111
SeriesB;130;198;1.152331349
SeriesA;130;199;0.755796143
SeriesB;130;199;1.056770833
SeriesA;130;200;0.95
SeriesB;130;200;1.040505416
SeriesA;130;201;0.783927405
SeriesB;130;201;1.139910775
SeriesA;130;202;0.933854167
SeriesB;130;202;0.982802019
SeriesA;130;203;0.774899733
SeriesB;130;203;1.117303887
SeriesA;130;204;0.95
SeriesB;130;204;1.144101726
